Date,Store ID,Product ID,Category,Region,Price,Discount,Cost,Competitor Pricing,Weather Condition,Seasonality,Holiday/Promotion,Month,Year,DayOfWeek,Units Sold,Units Ordered,Inventory Level,Revenue,Profit
2023-12-16,S017,P040,Electronics,East,63.4,2.4,45.13,61.01,Snowy,Festival,0,12,2023,5,201,240,303,12437.56,3366.43
2023-12-16,S004,P024,Toys,South,42.05,6.7,26.34,40.11,Cloudy,Normal,1,12,2023,5,135,139,343,5296.41,1740.51
2023-12-16,S020,P016,Groceries,South,73.57,7.5,50.71,73.24,Cloudy,Off-Season,1,12,2023,5,63,56,86,4287.29,1092.56
2023-12-17,S004,P027,Electronics,South,48.21,6.7,32.16,45.46,Sunny,Normal,0,12,2023,6,66,65,125,2968.68,846.12
2023-12-17,S005,P010,Groceries,South,29.0,6.4,20.07,26.68,Snowy,Normal,0,12,2023,6,39,46,57,1058.62,275.89
2023-12-17,S006,P029,Furniture,West,76.83,3.7,46.77,83.89,Rainy,Normal,0,12,2023,6,74,92,146,5475.06,2014.08
2023-12-17,S020,P032,Toys,South,54.73,0.7,39.21,55.91,Sunny,Normal,0,12,2023,6,141,157,321,7662.91,2134.3
2023-12-17,S007,P005,Groceries,North,86.91,10.4,54.34,79.97,Snowy,Off-Season,1,12,2023,6,111,96,158,8643.72,2611.98
2023-12-17,S004,P007,Toys,South,65.21,7.2,39.33,67.77,Rainy,Festival,0,12,2023,6,219,241,404,13252.76,4639.49
2023-12-17,S001,P007,Toys,North,63.9,16.3,39.33,69.06,Cloudy,Normal,1,12,2023,6,140,130,309,7487.8,1981.6
2023-12-17,S011,P031,Groceries,East,88.84,7.4,56.51,90.96,Sunny,Normal,0,12,2023,6,35,34,80,2879.3,901.45
2023-12-17,S020,P009,Electronics,South,29.41,1.2,17.02,27.07,Cloudy,Normal,0,12,2023,6,113,114,177,3283.45,1360.19
2023-12-17,S016,P037,Clothing,West,93.95,5.8,55.96,99.63,Cloudy,Normal,0,12,2023,6,93,106,199,8230.58,3026.3
2023-12-17,S020,P029,Furniture,South,70.33,8.1,46.77,65.34,Cloudy,Off-Season,1,12,2023,6,124,134,164,8014.53,2215.05
2023-12-17,S004,P018,Clothing,South,43.75,2.8,28.35,47.64,Snowy,Off-Season,0,12,2023,6,86,86,148,3657.15,1219.05
2023-12-18,S010,P004,Toys,North,82.92,4.0,53.11,74.92,Snowy,Off-Season,0,12,2023,0,49,47,111,3900.56,1298.17
2023-12-18,S002,P036,Clothing,West,23.54,22.1,15.87,25.84,Rainy,Normal,1,12,2023,0,142,165,271,2603.95,350.41
2023-12-18,S013,P038,Furniture,East,59.67,6.2,36.76,55.19,Snowy,Normal,0,12,2023,0,111,110,170,6212.72,2132.36
2023-12-18,S012,P035,Toys,West,18.59,1.4,9.7,17.8,Rainy,Normal,0,12,2023,0,51,56,126,934.82,440.12
2023-12-18,S013,P014,Electronics,East,94.71,22.6,70.9,99.29,Rainy,Normal,1,12,2023,0,150,169,239,10995.83,360.83
2023-12-18,S016,P034,Clothing,West,32.11,22.2,20.6,31.99,Cloudy,Festival,1,12,2023,0,48,42,81,1199.12,210.32
2023-12-18,S016,P034,Clothing,West,31.96,28.6,20.6,31.65,Cloudy,Festival,1,12,2023,0,60,65,98,1369.17,133.17
2023-12-18,S015,P019,Groceries,East,19.52,0.9,10.38,19.63,Sunny,Normal,0,12,2023,0,52,49,113,1005.9,466.14
2023-12-18,S018,P003,Clothing,North,95.52,28.9,62.41,93.21,Sunny,Normal,1,12,2023,0,70,66,171,4754.03,385.33
2023-12-18,S001,P012,Electronics,North,59.33,11.7,44.48,54.22,Sunny,Normal,1,12,2023,0,90,104,205,4714.96,711.76
2023-12-18,S019,P025,Furniture,West,20.37,6.7,12.36,21.12,Sunny,Normal,0,12,2023,0,29,36,75,551.15,192.71
2023-12-19,S016,P001,Toys,West,35.68,14.7,20.89,37.22,Rainy,Normal,1,12,2023,1,49,54,101,1491.32,467.71
2023-12-19,S009,P034,Clothing,North,32.96,3.4,20.6,32.03,Cloudy,Normal,0,12,2023,1,28,30,66,891.5,314.7
2023-12-19,S016,P035,Toys,West,18.11,7.9,9.7,19.46,Cloudy,Off-Season,0,12,2023,1,33,30,72,550.42,230.32
2023-12-19,S012,P012,Electronics,West,65.1,13.2,44.48,59.4,Sunny,Normal,1,12,2023,1,90,77,155,5085.61,1082.41
2023-12-19,S017,P018,Clothing,East,50.0,6.8,28.35,54.16,Rainy,Off-Season,0,12,2023,1,47,57,108,2190.2,857.75
2023-12-19,S002,P024,Toys,West,38.39,8.8,26.34,39.64,Cloudy,Festival,1,12,2023,1,194,190,464,6792.27,1682.31
2023-12-19,S004,P015,Furniture,South,85.15,5.1,57.62,87.66,Cloudy,Normal,0,12,2023,1,67,82,145,5414.09,1553.55
2023-12-19,S011,P028,Clothing,East,84.06,12.3,58.63,78.45,Cloudy,Normal,1,12,2023,1,105,110,144,7740.67,1584.52
2023-12-20,S008,P036,Clothing,East,26.17,28.1,15.87,28.15,Cloudy,Normal,1,12,2023,2,52,53,134,978.44,153.2
2023-12-20,S018,P030,Toys,North,100.82,5.2,65.73,97.55,Snowy,Normal,0,12,2023,2,79,86,183,7550.61,2357.94
2023-12-20,S007,P021,Toys,North,39.4,7.6,24.06,40.35,Rainy,Normal,0,12,2023,2,96,83,241,3494.94,1185.18
2023-12-20,S018,P010,Groceries,North,28.01,7.1,20.07,27.2,Rainy,Normal,0,12,2023,2,26,24,37,676.55,154.73
2023-12-20,S003,P018,Clothing,East,47.56,3.3,28.35,50.62,Cloudy,Normal,0,12,2023,2,70,76,138,3219.34,1234.84
2023-12-20,S017,P038,Furniture,East,66.08,3.1,36.76,60.3,Rainy,Normal,0,12,2023,2,70,86,128,4482.21,1909.01
2023-12-20,S018,P027,Electronics,North,47.38,3.0,32.16,48.94,Cloudy,Normal,0,12,2023,2,37,32,62,1700.47,510.55
2023-12-20,S019,P034,Clothing,West,34.36,6.9,20.6,35.9,Sunny,Festival,0,12,2023,2,29,31,45,927.69,330.29
2023-12-20,S020,P026,Furniture,South,45.72,24.8,32.13,42.85,Cloudy,Festival,1,12,2023,2,188,205,367,6463.71,423.27
2023-12-20,S013,P035,Toys,East,18.39,6.4,9.7,20.22,Sunny,Off-Season,1,12,2023,2,92,103,141,1583.6,691.2
2023-12-20,S010,P030,Toys,North,95.38,14.1,65.73,93.8,Sunny,Off-Season,1,12,2023,2,90,79,124,7373.83,1458.13
2023-12-20,S003,P025,Furniture,East,21.99,4.7,12.36,19.88,Rainy,Normal,0,12,2023,2,24,28,35,502.96,206.32
2023-12-20,S020,P033,Toys,South,94.44,0.9,56.96,85.13,Snowy,Off-Season,0,12,2023,2,39,38,52,3650.01,1428.57
2023-12-20,S020,P025,Furniture,South,20.72,5.1,12.36,20.37,Snowy,Festival,0,12,2023,2,51,56,77,1002.83,372.47
2023-12-20,S012,P026,Furniture,West,43.12,6.2,32.13,41.0,Snowy,Normal,0,12,2023,2,61,52,142,2467.24,507.31
2023-12-21,S017,P007,Toys,East,62.88,27.9,39.33,65.82,Snowy,Off-Season,1,12,2023,3,138,133,236,6256.43,828.89
2023-12-21,S004,P030,Toys,South,103.94,4.4,65.73,103.97,Snowy,Normal,0,12,2023,3,121,115,284,12023.36,4070.03
2023-12-21,S004,P024,Toys,South,39.77,25.7,26.34,41.67,Sunny,Normal,1,12,2023,3,152,175,330,4491.46,487.78
2023-12-21,S006,P011,Furniture,West,84.38,17.3,62.33,79.41,Sunny,Normal,1,12,2023,3,85,101,154,5931.49,633.44
2023-12-21,S007,P012,Electronics,North,61.72,6.3,44.48,66.3,Sunny,Normal,0,12,2023,3,61,61,139,3527.73,814.45
2023-12-21,S003,P030,Toys,East,101.47,4.9,65.73,98.29,Cloudy,Festival,0,12,2023,3,124,119,226,11965.75,3815.23
2023-12-21,S008,P006,Clothing,East,99.87,0.4,65.56,96.81,Sunny,Off-Season,0,12,2023,3,13,13,20,1293.12,440.84
2023-12-21,S011,P036,Clothing,East,22.67,3.6,15.87,24.19,Snowy,Festival,0,12,2023,3,137,157,232,2993.98,819.79
2023-12-21,S003,P032,Toys,East,53.46,2.9,39.21,48.62,Sunny,Normal,0,12,2023,3,111,133,263,5761.97,1409.66
2023-12-21,S019,P012,Electronics,West,59.82,20.9,44.48,56.65,Sunny,Normal,1,12,2023,3,83,86,142,3927.36,235.52
2023-12-22,S013,P004,Toys,East,85.87,6.6,53.11,79.59,Snowy,Festival,0,12,2023,4,119,108,172,9544.11,3224.02
2023-12-22,S002,P017,Clothing,West,79.07,2.6,47.17,83.87,Snowy,Off-Season,0,12,2023,4,48,47,111,3696.68,1432.52
2023-12-22,S016,P028,Clothing,West,87.12,6.0,58.63,92.93,Rainy,Festival,0,12,2023,4,113,135,238,9253.89,2628.7
2023-12-22,S009,P005,Groceries,North,83.52,20.6,54.34,85.36,Rainy,Normal,1,12,2023,4,136,123,344,9018.82,1628.58
2023-12-22,S003,P023,Electronics,East,101.13,2.7,63.94,97.75,Rainy,Normal,0,12,2023,4,39,48,89,3837.58,1343.92
2023-12-22,S012,P007,Toys,West,66.6,1.4,39.33,62.09,Cloudy,Normal,0,12,2023,4,85,74,160,5581.75,2238.7
2023-12-22,S012,P017,Clothing,West,79.6,3.9,47.17,71.83,Snowy,Normal,0,12,2023,4,53,65,122,4054.27,1554.26
2023-12-22,S001,P039,Furniture,North,31.39,5.6,18.22,31.31,Cloudy,Normal,0,12,2023,4,59,63,142,1748.3,673.32
2023-12-22,S007,P038,Furniture,North,64.49,14.6,36.76,64.72,Rainy,Normal,1,12,2023,4,112,131,160,6168.34,2051.22
2023-12-22,S011,P013,Groceries,East,78.4,2.9,44.85,80.78,Sunny,Normal,0,12,2023,4,144,169,244,10962.2,4503.8
2023-12-22,S007,P033,Toys,North,107.11,7.1,56.96,110.0,Rainy,Festival,1,12,2023,4,83,72,137,8258.93,3531.25
2023-12-22,S020,P037,Clothing,South,95.26,7.3,55.96,87.8,Snowy,Festival,0,12,2023,4,192,227,286,16954.76,6210.44
2023-12-22,S018,P013,Groceries,North,75.75,0.1,44.85,79.49,Rainy,Off-Season,0,12,2023,4,40,36,90,3026.97,1232.97
2023-12-22,S006,P021,Toys,West,36.93,5.9,24.06,37.42,Cloudy,Normal,0,12,2023,4,91,82,219,3162.35,972.89
2023-12-22,S012,P020,Furniture,West,57.48,1.5,44.46,52.25,Cloudy,Normal,0,12,2023,4,26,28,48,1472.06,316.1
2023-12-22,S013,P036,Clothing,East,25.52,2.1,15.87,26.03,Snowy,Festival,0,12,2023,4,140,168,308,3497.77,1275.97
2023-12-22,S009,P013,Groceries,North,74.41,1.5,44.85,72.32,Cloudy,Off-Season,0,12,2023,4,77,75,149,5643.63,2190.18
2023-12-22,S006,P009,Electronics,West,31.16,2.5,17.02,32.47,Cloudy,Off-Season,0,12,2023,4,51,47,108,1549.43,681.41
2023-12-22,S008,P035,Toys,East,17.65,2.1,9.7,18.14,Snowy,Off-Season,0,12,2023,4,37,35,92,639.34,280.44
2023-12-22,S003,P033,Toys,East,106.32,6.4,56.96,104.43,Snowy,Off-Season,0,12,2023,4,31,29,61,3084.98,1319.22
2023-12-23,S017,P003,Clothing,East,101.34,5.9,62.41,97.4,Snowy,Off-Season,0,12,2023,5,62,59,88,5912.38,2042.96
2023-12-23,S013,P019,Groceries,East,16.93,6.8,10.38,16.69,Snowy,Normal,1,12,2023,5,184,189,461,2903.29,993.37
2023-12-23,S016,P030,Toys,West,93.84,3.4,65.73,98.38,Cloudy,Festival,0,12,2023,5,111,103,223,10062.09,2766.06
2023-12-23,S015,P010,Groceries,East,28.5,7.2,20.07,30.09,Sunny,Off-Season,0,12,2023,5,27,33,53,714.1,172.21
2023-12-23,S009,P029,Furniture,North,73.66,22.6,46.77,66.86,Cloudy,Festival,1,12,2023,5,267,323,470,15222.43,2734.84
2023-12-23,S018,P030,Toys,North,99.91,3.2,65.73,96.69,Snowy,Normal,0,12,2023,5,79,72,124,7640.32,2447.65
2023-12-23,S020,P036,Clothing,South,23.76,2.1,15.87,23.16,Snowy,Normal,0,12,2023,5,80,75,145,1860.88,591.28
2023-12-23,S007,P038,Furniture,North,63.12,3.6,36.76,68.68,Sunny,Normal,0,12,2023,5,107,128,245,6510.7,2577.38
2023-12-23,S002,P029,Furniture,West,72.03,13.4,46.77,69.13,Sunny,Off-Season,1,12,2023,5,116,145,222,7235.85,1810.53
2023-12-24,S016,P014,Electronics,West,91.66,0.7,70.9,85.24,Rainy,Normal,0,12,2023,6,72,68,184,6553.32,1448.52
2023-12-24,S005,P008,Clothing,South,73.42,5.4,42.41,71.12,Cloudy,Festival,0,12,2023,6,115,115,270,7987.36,3110.21
2023-12-24,S011,P003,Clothing,East,103.59,5.9,62.41,96.0,Snowy,Normal,0,12,2023,6,107,92,267,10430.17,3752.3
2023-12-24,S010,P024,Toys,North,40.69,0.9,26.34,38.81,Sunny,Normal,0,12,2023,6,76,76,118,3064.61,1062.77
2023-12-24,S009,P007,Toys,North,64.78,23.1,39.33,66.77,Sunny,Normal,1,12,2023,6,248,300,458,12354.32,2600.48
2023-12-24,S013,P017,Clothing,East,69.47,5.3,47.17,67.87,Cloudy,Normal,0,12,2023,6,103,92,202,6776.17,1917.66
2023-12-24,S007,P008,Clothing,North,75.73,7.0,42.41,79.17,Cloudy,Normal,0,12,2023,6,70,81,105,4930.02,1961.32
2023-12-24,S001,P008,Clothing,North,69.42,6.6,42.41,69.16,Rainy,Normal,0,12,2023,6,78,88,158,5057.39,1749.41
2023-12-24,S008,P012,Electronics,East,68.64,2.1,44.48,69.06,Sunny,Normal,0,12,2023,6,48,51,118,3225.53,1090.49
2023-12-24,S016,P022,Groceries,West,54.62,0.5,34.19,52.33,Cloudy,Normal,0,12,2023,6,101,107,187,5489.04,2035.85
2023-12-24,S013,P020,Furniture,East,57.17,8.3,44.46,57.02,Rainy,Off-Season,1,12,2023,6,37,37,88,1939.72,294.7
2023-12-24,S014,P037,Clothing,West,95.4,3.3,55.96,103.98,Sunny,Off-Season,0,12,2023,6,90,86,117,8302.66,3266.26
2023-12-24,S001,P017,Clothing,North,75.77,16.9,47.17,68.49,Sunny,Festival,1,12,2023,6,104,125,172,6548.35,1642.67
2023-12-24,S012,P009,Electronics,West,28.36,25.9,17.02,26.55,Rainy,Normal,1,12,2023,6,173,210,333,3635.55,691.09
2023-12-24,S008,P011,Furniture,East,91.03,4.6,62.33,83.48,Cloudy,Normal,0,12,2023,6,52,53,114,4515.82,1274.66
2023-12-24,S014,P008,Clothing,West,72.16,6.5,42.41,72.77,Snowy,Normal,1,12,2023,6,161,157,402,10862.61,4034.6
2023-12-24,S013,P034,Clothing,East,34.45,29.3,20.6,37.32,Cloudy,Off-Season,1,12,2023,6,49,60,124,1193.45,184.05
2023-12-24,S020,P013,Groceries,South,69.23,3.5,44.85,64.92,Snowy,Normal,0,12,2023,6,156,149,260,10421.88,3425.28
2023-12-24,S012,P002,Furniture,West,15.43,1.9,10.87,14.12,Sunny,Off-Season,0,12,2023,6,82,89,147,1241.22,349.88
2023-12-24,S004,P040,Electronics,South,71.16,2.3,45.13,77.54,Snowy,Normal,0,12,2023,6,126,147,172,8759.94,3073.56
2023-12-24,S020,P010,Groceries,South,28.4,2.4,20.07,27.22,Rainy,Festival,0,12,2023,6,50,46,130,1385.92,382.42
2023-12-24,S012,P008,Clothing,West,71.51,2.5,42.41,76.65,Snowy,Off-Season,0,12,2023,6,49,42,77,3416.39,1338.3
2023-12-24,S015,P033,Toys,East,95.47,4.7,56.96,102.91,Cloudy,Festival,0,12,2023,6,110,123,233,10008.12,3742.52
2023-12-25,S012,P025,Furniture,West,21.11,4.8,12.36,19.44,Snowy,Festival,0,12,2023,0,27,29,44,542.61,208.89
2023-12-25,S011,P013,Groceries,East,79.6,15.2,44.85,73.76,Snowy,Normal,1,12,2023,0,195,229,439,13162.66,4416.91
2023-12-25,S004,P021,Toys,South,35.11,6.3,24.06,35.37,Cloudy,Festival,0,12,2023,0,174,206,273,5724.26,1537.82
2023-12-25,S020,P002,Furniture,South,16.53,6.5,10.87,17.77,Cloudy,Normal,0,12,2023,0,112,134,218,1731.02,513.58
2023-12-25,S007,P029,Furniture,North,79.28,5.8,46.77,79.9,Cloudy,Normal,0,12,2023,0,79,76,184,5899.86,2205.03
2023-12-25,S020,P007,Toys,South,59.69,1.7,39.33,58.18,Cloudy,Normal,0,12,2023,0,126,151,252,7393.08,2437.5
2023-12-25,S020,P030,Toys,South,98.35,7.5,65.73,90.49,Snowy,Normal,1,12,2023,0,162,162,228,14737.75,4089.49
2023-12-25,S014,P027,Electronics,West,44.58,17.1,32.16,43.84,Cloudy,Normal,1,12,2023,0,84,73,186,3104.37,402.93
2023-12-25,S014,P022,Groceries,West,59.59,3.9,34.19,56.82,Snowy,Normal,0,12,2023,0,169,198,379,9677.95,3899.84
2023-12-25,S008,P015,Furniture,East,78.45,4.9,57.62,79.88,Snowy,Festival,0,12,2023,0,60,72,143,4476.36,1019.16
2023-12-25,S006,P030,Toys,West,89.87,3.5,65.73,92.14,Sunny,Normal,0,12,2023,0,83,90,134,7198.14,1742.55
2023-12-25,S012,P019,Groceries,West,18.83,18.3,10.38,20.44,Snowy,Normal,1,12,2023,0,103,90,158,1584.56,515.42
2023-12-26,S007,P014,Electronics,North,88.73,1.2,70.9,93.15,Snowy,Normal,0,12,2023,1,68,77,116,5961.24,1140.04
2023-12-26,S019,P040,Electronics,West,63.51,25.0,45.13,69.28,Rainy,Normal,1,12,2023,1,95,84,169,4525.09,237.74
2023-12-26,S009,P039,Furniture,North,32.17,5.0,18.22,29.69,Rainy,Normal,0,12,2023,1,57,69,93,1742.01,703.47
2023-12-26,S001,P038,Furniture,North,68.04,1.9,36.76,73.82,Cloudy,Normal,0,12,2023,1,79,89,188,5273.03,2368.99
2023-12-26,S016,P038,Furniture,West,66.05,7.1,36.76,64.26,Cloudy,Normal,1,12,2023,1,69,68,138,4233.87,1697.43
2023-12-26,S003,P020,Furniture,East,63.0,9.5,44.46,59.6,Sunny,Normal,1,12,2023,1,38,35,63,2166.57,477.09
2023-12-26,S014,P025,Furniture,West,20.24,3.3,12.36,20.62,Sunny,Normal,0,12,2023,1,39,46,63,763.31,281.27
2023-12-26,S020,P006,Clothing,South,101.09,9.2,65.56,105.28,Cloudy,Festival,1,12,2023,1,61,73,104,5599.17,1600.01
2023-12-26,S019,P030,Toys,West,91.74,6.5,65.73,86.5,Sunny,Off-Season,0,12,2023,1,52,45,90,4460.4,1042.44
2023-12-26,S017,P028,Clothing,East,88.05,1.8,58.63,85.5,Cloudy,Normal,0,12,2023,1,76,76,104,6571.35,2115.47
2023-12-26,S020,P039,Furniture,South,30.51,8.7,18.22,32.44,Cloudy,Normal,1,12,2023,1,88,102,183,2451.3,847.94
2023-12-26,S005,P005,Groceries,South,91.37,6.8,54.34,82.55,Sunny,Festival,1,12,2023,1,170,175,225,14476.66,5238.86
2023-12-26,S005,P011,Furniture,South,80.73,2.2,62.33,72.86,Cloudy,Off-Season,0,12,2023,1,37,32,89,2921.3,615.09
2023-12-26,S016,P002,Furniture,West,16.07,2.1,10.87,17.06,Snowy,Festival,0,12,2023,1,106,127,216,1667.65,515.43
2023-12-26,S010,P029,Furniture,North,71.86,17.2,46.77,75.64,Sunny,Normal,1,12,2023,1,140,160,222,8330.01,1782.21
2023-12-26,S020,P026,Furniture,South,43.37,18.7,32.13,39.91,Snowy,Normal,1,12,2023,1,99,96,155,3490.72,309.85
2023-12-26,S001,P003,Clothing,North,91.09,6.0,62.41,94.93,Snowy,Normal,0,12,2023,1,74,80,113,6336.22,1717.88
2023-12-26,S015,P009,Electronics,East,29.74,13.2,17.02,31.15,Snowy,Off-Season,1,12,2023,1,96,114,203,2478.17,844.25
2023-12-26,S008,P005,Groceries,East,95.09,5.8,54.34,95.86,Sunny,Off-Season,1,12,2023,1,47,53,79,4210.01,1656.03
2023-12-26,S001,P001,Toys,North,35.22,3.8,20.89,35.3,Cloudy,Normal,0,12,2023,1,34,31,81,1151.98,441.72
2023-12-26,S004,P022,Groceries,South,58.07,3.6,34.19,62.93,Snowy,Festival,0,12,2023,1,243,222,554,13603.01,5294.84
2023-12-26,S007,P011,Furniture,North,83.99,0.3,62.33,76.36,Cloudy,Normal,0,12,2023,1,66,74,103,5526.71,1412.93
2023-12-27,S020,P031,Groceries,South,82.74,22.7,56.51,85.8,Sunny,Off-Season,1,12,2023,2,42,47,93,2686.24,312.82
2023-12-27,S006,P040,Electronics,West,67.51,0.7,45.13,68.26,Snowy,Normal,0,12,2023,2,74,78,174,4960.77,1621.15
2023-12-27,S009,P015,Furniture,North,83.15,22.9,57.62,87.71,Cloudy,Normal,1,12,2023,2,95,100,165,6090.32,616.42
2023-12-27,S001,P017,Clothing,North,78.79,4.4,47.17,82.47,Rainy,Normal,0,12,2023,2,56,50,122,4218.1,1576.58
2023-12-27,S009,P008,Clothing,North,72.41,4.6,42.41,73.83,Sunny,Festival,0,12,2023,2,113,128,147,7805.94,3013.61
2023-12-27,S012,P024,Toys,West,37.98,3.3,26.34,40.48,Rainy,Normal,0,12,2023,2,58,54,143,2130.15,602.43
2023-12-27,S015,P012,Electronics,East,61.39,6.2,44.48,65.24,Cloudy,Festival,0,12,2023,2,159,159,283,9155.83,2083.51
2023-12-27,S018,P018,Clothing,North,48.49,28.2,28.35,49.56,Cloudy,Normal,1,12,2023,2,90,110,206,3133.42,581.92
2023-12-27,S004,P027,Electronics,South,48.93,6.0,32.16,47.92,Snowy,Off-Season,0,12,2023,2,34,35,82,1563.8,470.36
2023-12-27,S012,P022,Groceries,West,60.23,2.8,34.19,59.0,Cloudy,Festival,0,12,2023,2,120,122,182,7025.23,2922.43
2023-12-27,S010,P016,Groceries,North,78.64,7.9,50.71,79.54,Snowy,Normal,0,12,2023,2,58,59,84,4200.79,1259.61
2023-12-27,S012,P017,Clothing,West,74.37,18.2,47.17,68.03,Rainy,Off-Season,1,12,2023,2,56,56,132,3406.74,765.22
2023-12-27,S019,P025,Furniture,West,19.5,20.4,12.36,19.62,Rainy,Normal,1,12,2023,2,36,42,60,558.79,113.83
2023-12-27,S004,P028,Clothing,South,79.66,8.9,58.63,73.04,Cloudy,Normal,1,12,2023,2,137,148,299,9942.13,1909.82
2023-12-27,S017,P007,Toys,East,60.82,5.9,39.33,57.48,Sunny,Normal,0,12,2023,2,113,129,259,6467.17,2022.88
2023-12-27,S012,P020,Furniture,West,61.8,4.3,44.46,59.28,Snowy,Normal,0,12,2023,2,17,16,36,1005.42,249.6
2023-12-28,S006,P023,Electronics,West,100.43,19.2,63.94,98.71,Snowy,Normal,1,12,2023,3,35,38,66,2840.16,602.26
2023-12-28,S005,P032,Toys,South,57.65,0.2,39.21,52.31,Cloudy,Normal,0,12,2023,3,111,126,194,6386.35,2034.04
2023-12-28,S011,P019,Groceries,East,18.23,5.8,10.38,18.06,Cloudy,Normal,0,12,2023,3,86,104,112,1476.85,584.17
2023-12-28,S018,P030,Toys,North,97.72,5.3,65.73,106.32,Sunny,Normal,0,12,2023,3,63,68,87,5830.07,1689.08
2023-12-28,S018,P025,Furniture,North,22.19,3.6,12.36,24.0,Sunny,Normal,0,12,2023,3,26,24,43,556.17,234.81
2023-12-28,S020,P037,Clothing,South,84.81,7.9,55.96,92.26,Snowy,Normal,0,12,2023,3,153,136,352,11950.83,3388.95
2023-12-28,S015,P007,Toys,East,60.07,1.3,39.33,63.94,Snowy,Festival,0,12,2023,3,192,209,306,11383.51,3832.15
2023-12-28,S019,P014,Electronics,West,94.47,1.2,70.9,90.38,Sunny,Off-Season,0,12,2023,3,37,39,94,3453.45,830.15
2023-12-28,S004,P025,Furniture,South,22.1,0.4,12.36,22.28,Cloudy,Normal,0,12,2023,3,40,42,69,880.46,386.06
2023-12-28,S011,P005,Groceries,East,96.02,0.0,54.34,87.78,Sunny,Normal,0,12,2023,3,82,84,141,7873.64,3417.76
2023-12-28,S011,P002,Furniture,East,15.75,0.6,10.87,14.36,Snowy,Festival,0,12,2023,3,138,147,233,2160.46,660.4
2023-12-28,S010,P014,Electronics,North,90.07,16.9,70.9,83.29,Snowy,Normal,1,12,2023,3,116,116,263,8682.39,457.99
2023-12-28,S004,P020,Furniture,South,63.53,2.8,44.46,59.48,Snowy,Festival,0,12,2023,3,31,34,41,1914.29,536.03
2023-12-29,S016,P016,Groceries,West,78.24,3.6,50.71,79.61,Rainy,Festival,0,12,2023,4,59,68,135,4449.98,1458.09
2023-12-29,S017,P003,Clothing,East,101.63,10.6,62.41,97.54,Rainy,Normal,1,12,2023,4,99,91,223,8994.86,2816.27
2023-12-29,S005,P023,Electronics,South,96.81,4.0,63.94,94.2,Cloudy,Normal,0,12,2023,4,32,32,50,2974.0,927.92
2023-12-29,S014,P008,Clothing,West,69.43,3.8,42.41,64.42,Cloudy,Normal,0,12,2023,4,86,106,117,5744.08,2096.82
2023-12-29,S009,P001,Toys,North,35.08,23.4,20.89,33.84,Sunny,Off-Season,1,12,2023,4,44,39,89,1182.34,263.18
2023-12-29,S018,P017,Clothing,North,70.85,6.2,47.17,69.82,Sunny,Festival,0,12,2023,4,54,57,125,3588.69,1041.51
2023-12-29,S006,P011,Furniture,West,91.0,8.0,62.33,94.75,Cloudy,Festival,0,12,2023,4,80,84,201,6697.6,1711.2
2023-12-29,S001,P030,Toys,North,92.78,2.1,65.73,91.89,Rainy,Normal,0,12,2023,4,89,106,214,8084.01,2234.04
2023-12-29,S008,P022,Groceries,East,61.29,1.5,34.19,60.5,Snowy,Off-Season,0,12,2023,4,56,53,105,3380.76,1466.12
2023-12-29,S016,P001,Toys,West,37.27,16.3,20.89,35.47,Sunny,Normal,1,12,2023,4,48,60,112,1497.36,494.64
2023-12-29,S001,P014,Electronics,North,88.91,4.7,70.9,95.35,Cloudy,Normal,0,12,2023,4,55,60,133,4660.22,760.72
2023-12-29,S005,P004,Toys,South,89.52,1.2,53.11,88.72,Rainy,Off-Season,0,12,2023,4,30,37,74,2653.37,1060.07
2023-12-29,S011,P035,Toys,East,18.73,1.7,9.7,20.51,Rainy,Normal,0,12,2023,4,81,77,192,1491.34,705.64
2023-12-29,S012,P007,Toys,West,67.19,5.1,39.33,67.87,Snowy,Normal,0,12,2023,4,92,89,182,5866.22,2247.86
2023-12-30,S014,P002,Furniture,West,15.21,12.7,10.87,16.58,Cloudy,Normal,1,12,2023,5,219,222,325,2907.95,527.42
2023-12-30,S012,P040,Electronics,West,63.88,7.8,45.13,65.56,Sunny,Off-Season,0,12,2023,5,64,76,98,3769.43,881.11
2023-12-30,S001,P008,Clothing,North,72.33,5.8,42.41,78.82,Sunny,Normal,1,12,2023,5,76,73,112,5178.25,1955.09
2023-12-30,S004,P006,Clothing,South,89.33,6.3,65.56,88.79,Sunny,Normal,0,12,2023,5,35,34,63,2929.58,634.98
2023-12-30,S008,P033,Toys,East,100.73,4.2,56.96,105.94,Cloudy,Normal,0,12,2023,5,29,35,42,2798.48,1146.64
2023-12-30,S006,P016,Groceries,West,69.46,1.7,50.71,67.8,Snowy,Normal,0,12,2023,5,56,55,116,3823.63,983.87
2023-12-30,S015,P011,Furniture,East,79.62,4.0,62.33,75.62,Snowy,Off-Season,0,12,2023,5,51,55,130,3898.2,719.37
2023-12-30,S005,P005,Groceries,South,84.99,1.6,54.34,81.51,Cloudy,Normal,0,12,2023,5,91,87,236,7610.34,2665.4
2023-12-30,S019,P032,Toys,West,54.73,7.7,39.21,54.24,Cloudy,Off-Season,0,12,2023,5,49,58,104,2475.27,553.98
2023-12-30,S012,P012,Electronics,West,63.77,13.9,44.48,69.76,Sunny,Off-Season,1,12,2023,5,58,72,91,3184.55,604.71
